Source Selection Information - See FAR 2.101 and 3.104

,LOCATION,ICAO,COUNTRY/STATE,VENDOR NAME,REFUELING OPERATOR NAME,REFUELING OPERATOR ADDR,REFUELING OPERATOR PHONE,CONTRACT/SOLICIT NO/PR NO,CONTRACT PERIOD,LINE ITEM,PURCHASE PROGRAM,PRODUCT,ADDITIVES,MODE ID,QUANTITY,AWARD PRICE,TOTAL DOLLAR VALUE,
,HILO INTL GENERAL LYMAN FLD,PHTO,HI,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,2450 KEKUANAOA ST.  #206  HILO  HI 96720,808-975-4889,SPE60722D0071,08/01/2022 - 03/31/2026,0003,23W,OVERTIME FEE / CALL OUT FEE,FSII  SDA  CI,AIR,000000100,400.000000,40000.00,
,HILO INTL GENERAL LYMAN FLD,PHTO,HI,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,2450 KEKUANAOA ST.  #206  HILO  HI 96720,808-975-4889,SPE60722D0071,08/01/2022 - 03/31/2026,0002,23W,FEDERAL EXCISE TAX,,AIR,000665608,.218000,145102.54,
,HILO INTL GENERAL LYMAN FLD,PHTO,HI,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,2450 KEKUANAOA ST.  #206  HILO  HI 96720,808-975-4889,SPE60722D0071,08/01/2022 - 03/31/2026,0001,23W,TURBINE FUELAVIATION JAA,,AIR,001996608,3.022783,6035312.72,
,HILO INTL GENERAL LYMAN FLD,PHTO,HI,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,2450 KEKUANAOA ST.  #206  HILO  HI 96720,808-975-4889,SPE60722D0071,08/01/2022 - 03/31/2026,0006,23W,OVERTIME FEE / CALL OUT FEE,FSII  SDA  CI,AIRWF,000000100,400.000000,40000.00,
,HONOLULU INTL HICKAM AFB,PHNL,HI,AVFUEL CORP,CASTLE & COOKE AVIATION,155 KAPALULU PLACE HONOLULU HI 96819,8085483763,SPE60722D0054,07/01/2022 - 03/31/2026,0001,23W,TURBINE FUELAVIATION JAA,,AIR,000756192,2.904643,2196467.80,
,HONOLULU INTL HICKAM AFB,PHNL,HI,AVFUEL CORP,CASTLE & COOKE AVIATION,155 KAPALULU PLACE HONOLULU HI 96819,8085483763,SPE60722D0054,07/01/2022 - 03/31/2026,0002,23W,FEDERAL EXCISE TAX,,AIR,000756192,.218000,164849.86,
,HONOLULU INTL HICKAM AFB,PHNL,HI,AVFUEL CORP,CASTLE & COOKE AVIATION,155 KAPALULU PLACE HONOLULU HI 96819,8085483763,SPE60722D0054,07/01/2022 - 03/31/2026,0003,23W,OVERTIME FEE / CALL OUT FEE,,AIR,000000030,250.000000,7500.00,
,HONOLULU INTL HICKAM AFB,PHNL,HI,AVFUEL CORP,CASTLE & COOKE AVIATION,155 KAPALULU PLACE HONOLULU HI 96819,8085483763,SPE60722D0054,07/01/2022 - 03/31/2026,0004,23W,TURBINE FUELAVIATION JAA,FSII,AIRWF,000756192,3.079643,2328801.40,
,HONOLULU INTL HICKAM AFB,PHNL,HI,AVFUEL CORP,CASTLE & COOKE AVIATION,155 KAPALULU PLACE HONOLULU HI 96819,8085483763,SPE60722D0054,07/01/2022 - 03/31/2026,0005,23W,FEDERAL EXCISE TAX,FSII,AIRWF,000756192,.218000,164849.86,
,HONOLULU INTL HICKAM AFB,PHNL,HI,AVFUEL CORP,CASTLE & COOKE AVIATION,155 KAPALULU PLACE HONOLULU HI 96819,8085483763,SPE60722D0054,07/01/2022 - 03/31/2026,0006,23W,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000030,250.000000,7500.00,
,KALAELOA AIRPORT JOHN ROGERS FIELD,PHJR,HI,FREEMAN HOLDINGS OF HAWAII  LLC,MILLION AIR HONOLULU,91-1151 MIDWAY RD  KAPOLEI HI  USA 96707,808-490-2400,SPE60722D0096,10/15/2022 - 03/31/2026,0005,23W,Rapid Refueling,,RRAIR,009150000,.250000,2287500.00,
,KALAELOA AIRPORT JOHN ROGERS FIELD,PHJR,HI,FREEMAN HOLDINGS OF HAWAII  LLC,MILLION AIR HONOLULU,91-1151 MIDWAY RD  KAPOLEI HI  USA 96707,808-490-2400,SPE60722D0096,08/01/2022 - 03/31/2026,0004,23W,FEDERAL EXCISE TAX,FSII,AIRWF,009017780,.218000,1965876.04,
,KALAELOA AIRPORT JOHN ROGERS FIELD,PHJR,HI,FREEMAN HOLDINGS OF HAWAII  LLC,MILLION AIR HONOLULU,91-1151 MIDWAY RD  KAPOLEI HI  USA 96707,808-490-2400,SPE60722D0096,08/01/2022 - 03/31/2026,0003,23W,TURBINE FUELAVIATION JAA,FSII,AIRWF,009017780,3.565700,32154698.15,
,KALAELOA AIRPORT JOHN ROGERS FIELD,PHJR,HI,FREEMAN HOLDINGS OF HAWAII  LLC,MILLION AIR HONOLULU,91-1151 MIDWAY RD  KAPOLEI HI  USA 96707,808-490-2400,SPE60722D0096,08/01/2022 - 03/31/2026,0002,23W,FEDERAL EXCISE TAX,,AIR,009017780,.218000,1965876.04,
,KALAELOA AIRPORT JOHN ROGERS FIELD,PHJR,HI,FREEMAN HOLDINGS OF HAWAII  LLC,MILLION AIR HONOLULU,91-1151 MIDWAY RD  KAPOLEI HI  USA 96707,808-490-2400,SPE60722D0096,08/01/2022 - 03/31/2026,0001,23W,TURBINE FUELAVIATION JAA,,AIR,009099000,3.465700,31534404.30,
,KALAELOA AIRPORT JOHN ROGERS FIELD,PHJR,HI,FREEMAN HOLDINGS OF HAWAII  LLC,MILLION AIR HONOLULU,91-1151 MIDWAY RD  KAPOLEI HI  USA 96707,808-490-2400,SPE60722D0096,10/15/2022 - 03/31/2026,0006,23W,Rapid Refueling,FSII,RRAIR,009017780,.250000,2254445.00,
,KALAELOA AIRPORT JOHN ROGERS FIELD,PHJR,HI,FREEMAN HOLDINGS OF HAWAII  LLC,FREEMAN HOLDING OF HAWAII,91-1151 MIDWAY RD  KAPOLEI  HI 96707,8084902400,SPE60726D0006,04/01/2026 - 03/31/2029,0004,23W,Rapid Refueling,,AIR,015549000,.250000,3887250.00,
,KALAELOA AIRPORT JOHN ROGERS FIELD,PHJR,HI,FREEMAN HOLDINGS OF HAWAII  LLC,FREEMAN HOLDING OF HAWAII,91-1151 MIDWAY RD  KAPOLEI  HI 96707,8084902400,SPE60726D0006,04/01/2026 - 03/31/2029,0003,23W,FSII Additive,FSII,AIRWF,015549000,.120000,1865880.00,
,KALAELOA AIRPORT JOHN ROGERS FIELD,PHJR,HI,FREEMAN HOLDINGS OF HAWAII  LLC,FREEMAN HOLDING OF HAWAII,91-1151 MIDWAY RD  KAPOLEI  HI 96707,8084902400,SPE60726D0006,04/01/2026 - 03/31/2029,0002,23W,FEDERAL EXCISE TAX,,AIR,015549000,.218000,3389682.00,
,KALAELOA AIRPORT JOHN ROGERS FIELD,PHJR,HI,FREEMAN HOLDINGS OF HAWAII  LLC,FREEMAN HOLDING OF HAWAII,91-1151 MIDWAY RD  KAPOLEI  HI 96707,8084902400,SPE60726D0006,04/01/2026 - 03/31/2029,0001,23W,TURBINE FUELAVIATION JAA,,AIR,015549000,5.205250,80936432.25,
,KEAHOLE KONA INTL AIRPORT,PHKO,HI,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,73-360 U U STREET KAILUA KONA HAWAII,808-329-4682,SPE60722D0055,07/01/2022 - 03/31/2026,0001,23W,TURBINE FUELAVIATION JAA,,AIR,001489729,3.066233,4567856.22,
,KEAHOLE KONA INTL AIRPORT,PHKO,HI,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,73-360 U U STREET KAILUA KONA HAWAII,808-329-4682,SPE60722D0055,07/01/2022 - 03/31/2026,0002,23W,FEDERAL EXCISE TAX,,AIR,001264728,.218000,275710.70,
,KEAHOLE KONA INTL AIRPORT,PHKO,HI,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,73-360 U U STREET KAILUA KONA HAWAII,808-329-4682,SPE60722D0055,07/01/2022 - 03/31/2026,0004,23W,TURBINE FUELAVIATION JAA,FSII,AIRWF,001264728,3.166233,4004423.53,
,KEAHOLE KONA INTL AIRPORT,PHKO,HI,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,73-360 U U STREET KAILUA KONA HAWAII,808-329-4682,SPE60722D0055,07/01/2022 - 03/31/2026,0003,23W,OVERTIME FEE / CALL OUT FEE,,AIR,000000100,400.000000,40000.00,
,KEAHOLE KONA INTL AIRPORT,PHKO,HI,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,73-360 U U STREET KAILUA KONA HAWAII,808-329-4682,SPE60722D0055,07/01/2022 - 03/31/2026,0006,23W,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000100,400.000000,40000.00,
,KEAHOLE KONA INTL AIRPORT,PHKO,HI,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,73-360 U U STREET KAILUA KONA HAWAII,808-329-4682,SPE60722D0055,07/01/2022 - 03/31/2026,0005,23W,FEDERAL EXCISE TAX,FSII,AIRWF,001264724,.218000,275709.83,
,LIHUE KAUAI INTERNATIONAL,PHLI,HI,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,3745 AHUKINI RD STE 101 LIHUE HAWAII,808-315-4889,SPE60722D0053,07/01/2022 - 03/31/2026,0004,23W,TURBINE FUELAVIATION JAA,FSII,AIRWF,000460444,3.216233,1480895.19,
,LIHUE KAUAI INTERNATIONAL,PHLI,HI,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,3745 AHUKINI RD STE 101 LIHUE HAWAII,808-315-4889,SPE60722D0053,07/01/2022 - 03/31/2026,0001,23W,TURBINE FUELAVIATION JAA,,AIR,000760445,3.116233,2369723.80,
,LIHUE KAUAI INTERNATIONAL,PHLI,HI,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,3745 AHUKINI RD STE 101 LIHUE HAWAII,808-315-4889,SPE60722D0053,07/01/2022 - 03/31/2026,0005,23W,FEDERAL EXCISE TAX,FSII,,000460444,.218000,100376.79,
,LIHUE KAUAI INTERNATIONAL,PHLI,HI,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,3745 AHUKINI RD STE 101 LIHUE HAWAII,808-315-4889,SPE60722D0053,07/01/2022 - 03/31/2026,0003,23W,OVERTIME FEE / CALL OUT FEE,,AIR,000000100,400.000000,40000.00,
,LIHUE KAUAI INTERNATIONAL,PHLI,HI,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,3745 AHUKINI RD STE 101 LIHUE HAWAII,808-315-4889,SPE60722D0053,07/01/2022 - 03/31/2026,0002,23W,FEDERAL EXCISE TAX,,AIR,000460444,.218000,100376.79,
,LIHUE KAUAI INTERNATIONAL,PHLI,HI,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,3745 AHUKINI RD STE 101 LIHUE HAWAII,808-315-4889,SPE60722D0053,,0006,23W,OVERTIME FEE / CALL OUT FEE,FSII,,000000100,400.000000,40000.00,
,DES MOINES,KDSM,IA,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,6213 SW 28TH ST  DES MOINES  IA 50321,5152565330,SPE60725D0072,04/01/2025 - 09/30/2028,0001,23C,TURBINE FUELAVIATION JAA,,AIR,000986956,3.865605,3815182.05,
,DES MOINES,KDSM,IA,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,6213 SW 28TH ST  DES MOINES  IA 50321,5152565330,SPE60725D0072,04/01/2025 - 09/30/2028,0002,23C,FEDERAL EXCISE TAX,,AIR,000986956,.218000,215156.41,
,DES MOINES,KDSM,IA,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,6213 SW 28TH ST  DES MOINES  IA 50321,5152565330,SPE60725D0072,04/01/2025 - 09/30/2028,0003,23C,TURBINE FUELAVIATION JAA,FSII,AIRWF,000986956,3.915605,3864529.85,
,DES MOINES,KDSM,IA,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,6213 SW 28TH ST  DES MOINES  IA 50321,5152565330,SPE60725D0072,04/01/2025 - 09/30/2028,0004,23C,FEDERAL EXCISE TAX,FSII,AIRWF,000986956,.218000,215156.41,
,BOISE AIR TERMINAL GOWEN FLD,KBOI,ID,AVFUEL CORP,WESTERN AVIATION INC,4300 S KENNEDY ST BOISE ID 83705,208-338-1872,SPE60722D0094,07/01/2022 - 03/31/2026,0005,23W,FEDERAL EXCISE TAX,FSII,AIRWF,002998064,.218000,653577.95,
,BOISE AIR TERMINAL GOWEN FLD,KBOI,ID,AVFUEL CORP,WESTERN AVIATION INC,4300 S KENNEDY ST BOISE ID 83705,208-338-1872,SPE60722D0094,07/01/2022 - 03/31/2026,0004,23W,TURBINE FUELAVIATION JAA,FSII,AIRWF,002998064,3.143643,9424842.91,
,BOISE AIR TERMINAL GOWEN FLD,KBOI,ID,AVFUEL CORP,WESTERN AVIATION INC,4300 S KENNEDY ST BOISE ID 83705,208-338-1872,SPE60722D0094,07/01/2022 - 03/31/2026,0006,23W,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000050,125.000000,6250.00,
,BOISE AIR TERMINAL GOWEN FLD,KBOI,ID,AVFUEL CORP,WESTERN AVIATION INC,4300 S KENNEDY ST BOISE ID 83705,208-338-1872,SPE60722D0094,07/01/2022 - 03/31/2026,0002,23W,FEDERAL EXCISE TAX,,AIR,003198064,.218000,697177.95,
,BOISE AIR TERMINAL GOWEN FLD,KBOI,ID,AVFUEL CORP,WESTERN AVIATION INC,4300 S KENNEDY ST BOISE ID 83705,208-338-1872,SPE60722D0094,07/01/2022 - 03/31/2026,0003,23W,OVERTIME FEE / CALL OUT FEE,,AIR,000000050,125.000000,6250.00,
,BOISE AIR TERMINAL GOWEN FLD,KBOI,ID,AVFUEL CORP,WESTERN AVIATION INC,4300 S KENNEDY ST BOISE ID 83705,208-338-1872,SPE60722D0094,07/01/2022 - 03/31/2026,0001,23W,TURBINE FUELAVIATION JAA,,AIR,003298064,3.043643,10038129.41,
,COEUR DALENE AIRPORT,KCOE,ID,WORLD FUEL SERVICES  INC.,STANCRAFT JET CENTER,3300 W AVIATION DR  HAYDEN  ID 83835,208-772-6404,SPE60726D0026,04/01/2026 - 03/31/2029,0001,23W,TURBINE FUELAVIATION JAA,,AIR,000117766,6.652815,783475.41,
,COEUR DALENE AIRPORT,KCOE,ID,WORLD FUEL SERVICES  INC.,STANCRAFT JET CENTER,3300 W AVIATION DR  HAYDEN  ID 83835,208-772-6404,SPE60726D0026,04/01/2026 - 03/31/2029,0002,23W,FEDERAL EXCISE TAX,,AIR,000117766,.218000,25672.99,
,COEUR DALENE AIRPORT,KCOE,ID,WORLD FUEL SERVICES  INC.,STANCRAFT JET CENTER,3300 W AVIATION DR  HAYDEN  ID 83835,208-772-6404,SPE60726D0026,04/01/2026 - 03/31/2029,0003,,FSII Additive,FSII,AIRWF,000117766,.100000,11776.60,
,IDAHO FALLS REGIONAL FANNING FIELD,KIDA,ID,AVFUEL CORP,AERO MARK INC,2000 INTERNATIONAL WAY IDAHO FALLS IDAHO 83402,208-524-1202,SPE60723D0002,12/09/2022 - 03/31/2026,0006,23W,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000500,120.000000,60000.00,
,IDAHO FALLS REGIONAL FANNING FIELD,KIDA,ID,AVFUEL CORP,AERO MARK INC,2000 INTERNATIONAL WAY IDAHO FALLS IDAHO 83402,208-524-1202,SPE60723D0002,12/09/2022 - 03/31/2026,0002,23W,FEDERAL EXCISE TAX,,AIR,000100000,.218000,21800.00,
,IDAHO FALLS REGIONAL FANNING FIELD,KIDA,ID,AVFUEL CORP,AERO MARK INC,2000 INTERNATIONAL WAY IDAHO FALLS IDAHO 83402,208-524-1202,SPE60723D0002,12/09/2022 - 03/31/2026,0003,23W,OVERTIME FEE / CALL OUT FEE,,AIR,000000500,120.000000,60000.00,
,IDAHO FALLS REGIONAL FANNING FIELD,KIDA,ID,AVFUEL CORP,AERO MARK INC,2000 INTERNATIONAL WAY IDAHO FALLS IDAHO 83402,208-524-1202,SPE60723D0002,12/09/2022 - 03/31/2026,0005,23W,FEDERAL EXCISE TAX,FSII,AIRWF,000100000,.218000,21800.00,
,IDAHO FALLS REGIONAL FANNING FIELD,KIDA,ID,AVFUEL CORP,AERO MARK INC,2000 INTERNATIONAL WAY IDAHO FALLS IDAHO 83402,208-524-1202,SPE60723D0002,12/09/2022 - 03/31/2026,0004,23W,TURBINE FUELAVIATION JAA,FSII,AIRWF,000200000,4.223943,844788.60,
,IDAHO FALLS REGIONAL FANNING FIELD,KIDA,ID,AVFUEL CORP,AERO MARK INC,2000 INTERNATIONAL WAY IDAHO FALLS IDAHO 83402,208-524-1202,SPE60723D0002,12/09/2022 - 03/31/2026,0001,23W,TURBINE FUELAVIATION JAA,,AIR,000200000,4.133943,826788.60,
,JOSLIN FLD MAGIC VALLEY REGIONAL,KTWF,ID,REEDER FLYING SERVICE  INC.,REEDER JET CENTER,644 AIRPORT LOOP TWIN FALLS IDAHO 83301,2087335920,SPE60722D0100,08/01/2022 - 03/31/2026,0006,23W,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000050,50.000000,2500.00,
,JOSLIN FLD MAGIC VALLEY REGIONAL,KTWF,ID,REEDER FLYING SERVICE  INC.,REEDER JET CENTER,644 AIRPORT LOOP TWIN FALLS IDAHO 83301,2087335920,SPE60722D0100,08/01/2022 - 03/31/2026,0001,23W,TURBINE FUELAVIATION JAA,,AIR,000849048,3.742240,3177341.39,
,JOSLIN FLD MAGIC VALLEY REGIONAL,KTWF,ID,REEDER FLYING SERVICE  INC.,REEDER JET CENTER,644 AIRPORT LOOP TWIN FALLS IDAHO 83301,2087335920,SPE60722D0100,08/01/2022 - 03/31/2026,0003,23W,OVERTIME FEE / CALL OUT FEE,,AIR,000000050,50.000000,2500.00,
,JOSLIN FLD MAGIC VALLEY REGIONAL,KTWF,ID,REEDER FLYING SERVICE  INC.,REEDER JET CENTER,644 AIRPORT LOOP TWIN FALLS IDAHO 83301,2087335920,SPE60722D0100,08/01/2022 - 03/31/2026,0005,23W,FEDERAL EXCISE TAX,FSII,AIRWF,000749048,.218000,163292.46,
,JOSLIN FLD MAGIC VALLEY REGIONAL,KTWF,ID,REEDER FLYING SERVICE  INC.,REEDER JET CENTER,644 AIRPORT LOOP TWIN FALLS IDAHO 83301,2087335920,SPE60722D0100,08/01/2022 - 03/31/2026,0004,23W,TURBINE FUELAVIATION JAA,FSII,AIRWF,000749048,3.842240,2878022.19,
,JOSLIN FLD MAGIC VALLEY REGIONAL,KTWF,ID,REEDER FLYING SERVICE  INC.,REEDER JET CENTER,644 AIRPORT LOOP TWIN FALLS IDAHO 83301,2087335920,SPE60722D0100,08/01/2022 - 03/31/2026,0002,23W,FEDERAL EXCISE TAX,FSII,AIR,000749048,.218000,163292.46,
,POCATELLO REGIONAL AIRPORT,KPIH,ID,AVFUEL CORP,AVCENTER,1483 FLIGHTLINE BOX 12  POCATELLO IDAHO 83204,208-234-2141,SPE60722D0082,07/01/2022 - 03/31/2026,0005,23W,FEDERAL EXCISE TAX,FSII,AIRWF,002581024,.218000,562663.23,
,POCATELLO REGIONAL AIRPORT,KPIH,ID,AVFUEL CORP,AVCENTER,1483 FLIGHTLINE BOX 12  POCATELLO IDAHO 83204,208-234-2141,SPE60722D0082,07/01/2022 - 03/31/2026,0004,23W,TURBINE FUELAVIATION JAA,FSII,AIRWF,002581024,4.245843,10958622.68,
,POCATELLO REGIONAL AIRPORT,KPIH,ID,AVFUEL CORP,AVCENTER,1483 FLIGHTLINE BOX 12  POCATELLO IDAHO 83204,208-234-2141,SPE60722D0082,07/01/2022 - 03/31/2026,0001,23W,TURBINE FUELAVIATION JAA,,AIR,002581024,4.245843,10958622.68,
,POCATELLO REGIONAL AIRPORT,KPIH,ID,AVFUEL CORP,AVCENTER,1483 FLIGHTLINE BOX 12  POCATELLO IDAHO 83204,208-234-2141,SPE60722D0082,07/01/2022 - 03/31/2026,0002,23W,FEDERAL EXCISE TAX,,AIR,002581024,.218000,562663.23,
,POCATELLO REGIONAL AIRPORT,KPIH,ID,AVFUEL CORP,AVCENTER,1483 FLIGHTLINE BOX 12  POCATELLO IDAHO 83204,208-234-2141,SPE60722D0082,07/01/2022 - 03/31/2026,0003,23W,OVERTIME FEE / CALL OUT FEE,,AIR,000000050,100.000000,5000.00,
,POCATELLO REGIONAL AIRPORT,KPIH,ID,AVFUEL CORP,AVCENTER,1483 FLIGHTLINE BOX 12  POCATELLO IDAHO 83204,208-234-2141,SPE60722D0082,07/01/2022 - 03/31/2026,0006,23W,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000050,100.000000,5000.00,
,ABRAHAM LINCOLN CAPITAL AIRPORT,KSPI,IL,STELLAR AVIATION OF SPRINGFIELD LLC,STELLER AVIATION,900 CAPITAL AIRPORT DR  SPRINGFIELD  IL  62707,217-523-5080,SPE60725D0024,04/01/2025 - 09/30/2028,0001,23C,TURBINE FUELAVIATION JAA,,AIR,000266588,4.378140,1167159.59,
,ABRAHAM LINCOLN CAPITAL AIRPORT,KSPI,IL,STELLAR AVIATION OF SPRINGFIELD LLC,STELLER AVIATION,900 CAPITAL AIRPORT DR  SPRINGFIELD  IL  62707,217-523-5080,SPE60725D0024,04/01/2025 - 09/30/2028,0006,23C,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000266588,150.000000,39988200.00,
,ABRAHAM LINCOLN CAPITAL AIRPORT,KSPI,IL,STELLAR AVIATION OF SPRINGFIELD LLC,STELLER AVIATION,900 CAPITAL AIRPORT DR  SPRINGFIELD  IL  62707,217-523-5080,SPE60725D0024,04/01/2025 - 09/30/2028,0005,23C,FEDERAL EXCISE TAX,FSII,AIRWF,001193818,.218000,260252.32,
,ABRAHAM LINCOLN CAPITAL AIRPORT,KSPI,IL,STELLAR AVIATION OF SPRINGFIELD LLC,STELLER AVIATION,900 CAPITAL AIRPORT DR  SPRINGFIELD  IL  62707,217-523-5080,SPE60725D0024,04/01/2025 - 09/30/2028,0004,23C,TURBINE FUELAVIATION JAA,FSII,AIRWF,000266588,4.478140,1193818.39,
,ABRAHAM LINCOLN CAPITAL AIRPORT,KSPI,IL,STELLAR AVIATION OF SPRINGFIELD LLC,STELLER AVIATION,900 CAPITAL AIRPORT DR  SPRINGFIELD  IL  62707,217-523-5080,SPE60725D0024,04/01/2025 - 09/30/2028,0002,23C,FEDERAL EXCISE TAX,,AIR,001167159,.218000,254440.66,
,ABRAHAM LINCOLN CAPITAL AIRPORT,KSPI,IL,STELLAR AVIATION OF SPRINGFIELD LLC,STELLER AVIATION,900 CAPITAL AIRPORT DR  SPRINGFIELD  IL  62707,217-523-5080,SPE60725D0024,04/01/2025 - 09/30/2028,0003,23C,OVERTIME FEE / CALL OUT FEE,,AIR,000266588,150.000000,39988200.00,
,SCOTT AFB MIDAMERICA,KBLV,IL,COUNTY OF ST CLAIR,AGI GROUND INC,9656 AIR TERMINAL DRIVE STE 250 MASOUTAH  IL 62206,618-556-5265,SPE60725D0021,04/01/2025 - 09/30/2028,0003,23C,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000100,90.000000,9000.00,
,SCOTT AFB MIDAMERICA,KBLV,IL,COUNTY OF ST CLAIR,AGI GROUND INC,9656 AIR TERMINAL DRIVE STE 250 MASOUTAH  IL 62206,618-556-5265,SPE60725D0021,04/01/2025 - 09/30/2028,0001,23C,TURBINE FUELAVIATION JAA,FSII,AIRWF,001860372,3.885659,7228771.21,
,SCOTT AFB MIDAMERICA,KBLV,IL,COUNTY OF ST CLAIR,AGI GROUND INC,9656 AIR TERMINAL DRIVE STE 250 MASOUTAH  IL 62206,618-556-5265,SPE60725D0021,04/01/2025 - 09/30/2028,0002,23C,FEDERAL EXCISE TAX,FSII,AIRWF,001860372,.218000,405561.10,
,WAUKEGAN REGIONAL AIRPORT,KUGN,IL,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,3550 N MCAREE ROAD WAUKEGAN IL 60087,8473369220,SPE60725D0008,04/01/2025 - 09/30/2028,0002,23C,FEDERAL EXCISE TAX,,AIR,000050000,.218000,10900.00,
,WAUKEGAN REGIONAL AIRPORT,KUGN,IL,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,3550 N MCAREE ROAD WAUKEGAN IL 60087,8473369220,SPE60725D0008,04/01/2025 - 09/30/2028,0001,23C,TURBINE FUELAVIATION JAA,,AIR,000050000,5.192233,259611.65,
,WAUKEGAN REGIONAL AIRPORT,KUGN,IL,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,3550 N MCAREE ROAD WAUKEGAN IL 60087,8473369220,SPE60725D0008,04/01/2025 - 09/30/2028,0004,23C,FEDERAL EXCISE TAX,FSII,AIRWF,000050000,.218000,10900.00,
,WAUKEGAN REGIONAL AIRPORT,KUGN,IL,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,3550 N MCAREE ROAD WAUKEGAN IL 60087,8473369220,SPE60725D0008,04/01/2025 - 09/30/2028,0003,23C,TURBINE FUELAVIATION JAA,FSII,AIRWF,000050000,5.242233,262111.65,
,COLUMBUS MUNI,KBAK,IN,EASTERN AVIATION FUELS  INC.,JET ACCESS,4770 RAY BOLL BLVD  COLUMBUS  IN 47203,812-372-1819,SPE60725D0048,04/01/2025 - 09/30/2028,0001,23C,TURBINE FUELAVIATION JAA,FSII,AIRWF,000325880,5.129169,1671493.59,
,COLUMBUS MUNI,KBAK,IN,EASTERN AVIATION FUELS  INC.,JET ACCESS,4770 RAY BOLL BLVD  COLUMBUS  IN 47203,812-372-1819,SPE60725D0048,04/01/2025 - 09/30/2028,0003,23C,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000100,250.000000,25000.00,
,COLUMBUS MUNI,KBAK,IN,EASTERN AVIATION FUELS  INC.,JET ACCESS,4770 RAY BOLL BLVD  COLUMBUS  IN 47203,812-372-1819,SPE60725D0048,04/01/2025 - 09/30/2028,0002,23C,FEDERAL EXCISE TAX,FSII,AIRWF,000325880,.218000,71041.84,
,EVANSVILLE REGIONAL AIRPORT,KEVV,IN,TRI-STATE AERO  LLC,TRI-STATE AERO,6101 FLIGHTLINE DR  EVANSVILLE  IN 47725,812-426-1221,SPE60725D0005,04/01/2025 - 09/30/2028,0001,23C,TURBINE FUELAVIATION JAA,FSII,AIRWF,000050000,3.893482,194674.10,
,EVANSVILLE REGIONAL AIRPORT,KEVV,IN,TRI-STATE AERO  LLC,TRI-STATE AERO,6101 FLIGHTLINE DR  EVANSVILLE  IN 47725,812-426-1221,SPE60725D0005,04/01/2025 - 09/30/2028,0003,23C,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000100,250.000000,25000.00,
,EVANSVILLE REGIONAL AIRPORT,KEVV,IN,TRI-STATE AERO  LLC,TRI-STATE AERO,6101 FLIGHTLINE DR  EVANSVILLE  IN 47725,812-426-1221,SPE60725D0005,04/01/2025 - 09/30/2028,0002,23C,FEDERAL EXCISE TAX,FSII,AIRWF,000050000,.218000,10900.00,
